"points","all_attributes","day_period_nswprice_nswdemand","day_period_nswprice_vicprice","day_period_nswprice_vicdemand","day_period_nswprice_transfer","day_period_nswdemand_vicprice","day_period_nswdemand_vicdemand","day_period_nswdemand_transfer","day_period_vicprice_vicdemand","day_period_vicprice_transfer","day_period_vicdemand_transfer","day_nswprice_nswdemand_vicprice","day_nswprice_nswdemand_vicdemand","day_nswprice_nswdemand_transfer","day_nswprice_vicprice_vicdemand","day_nswprice_vicprice_transfer","day_nswprice_vicdemand_transfer","day_nswdemand_vicprice_vicdemand","day_nswdemand_vicprice_transfer","day_nswdemand_vicdemand_transfer","day_vicprice_vicdemand_transfer","period_nswprice_nswdemand_vicprice","period_nswprice_nswdemand_vicdemand","period_nswprice_nswdemand_transfer","period_nswprice_vicprice_vicdemand","period_nswprice_vicprice_transfer","period_nswprice_vicdemand_transfer","period_nswdemand_vicprice_vicdemand","period_nswdemand_vicprice_transfer","period_nswdemand_vicdemand_transfer","period_vicprice_vicdemand_transfer","nswprice_nswdemand_vicprice_vicdemand","nswprice_nswdemand_vicprice_transfer","nswprice_nswdemand_vicdemand_transfer","nswprice_vicprice_vicdemand_transfer","nswdemand_vicprice_vicdemand_transfer"
"43008","0.9999999999999998","0.9999999999999999","0.9999999999999997","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999998","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999998","1.0","0.9999999999999998","0.7916666666666666","0.875","0.8958333333333334","0.8749999999999998","0.8749999999999997","0.8958333333333331","0.9166666666666666","0.8958333333333331","0.8958333333333333","0.9166666666666665","0.770833333333333","0.8749999999999998","0.8958333333333333","0.833333333333333","0.9166666666666665"
"43056","0.9999999999999997","1.0","1.0","1.0000000000000002","0.9999999999999999","1.0","1.0","1.0000000000000002","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","0.5208333333333334","0.6250000000000002","0.6041666666666666","0.4583333333333334","0.5833333333333334","0.5833333333333334","0.5625000000000001","0.5624999999999999","0.6041666666666667","0.4583333333333335","0.4583333333333333","0.4791666666666667","0.5000000000000001","0.4583333333333335","0.45833333333333337"
"43104","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999998","1.0","1.0","0.9999999999999999","1.0","1.0000000000000002","0.9999999999999998","0.9999999999999997","0.9999999999999998","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.7083333333333334","0.7291666666666664","0.7916666666666665","0.6458333333333331","0.7083333333333334","0.7708333333333331","0.5","0.6249999999999999","0.45833333333333337","0.5833333333333334","0.6458333333333334","0.6875","0.6666666666666666","0.6666666666666666","0.5"
"43152","0.9999999999999991","1.0000000000000004","1.0","0.9999999999999998","1.0","0.9999999999999997","0.9999999999999998","0.9999999999999999","0.9999999999999999","1.0000000000000002","1.0000000000000002","0.9999999999999998","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999998","0.9999999999999997","1.0","0.9999999999999998","1.0","0.5833333333333336","0.5208333333333335","0.5625","0.5208333333333333","0.5625000000000001","0.5208333333333335","0.4583333333333335","0.5000000000000002","0.29166666666666674","0.4583333333333333","0.47916666666666663","0.4375000000000001","0.4166666666666667","0.43750000000000006","0.45833333333333337"
"43200","0.9999999999999993","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","1.0000000000000002","0.9999999999999999","0.9999999999999998","0.6874999999999998","0.6666666666666666","0.6666666666666666","0.6666666666666667","0.6458333333333331","0.6666666666666667","0.5416666666666667","0.5833333333333333","0.4791666666666667","0.5833333333333333","0.5833333333333334","0.6249999999999999","0.6041666666666669","0.5625","0.4375"
"43248","0.9999999999999993","0.9999999999999999","1.0000000000000002","0.9999999999999998","0.9999999999999997","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999996","0.9999999999999997","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999997","0.9999999999999998","1.0000000000000002","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.8750000000000001","0.9583333333333333","0.9374999999999998","0.8333333333333333","0.8749999999999998","0.8750000000000002","0.8958333333333331","0.8958333333333329","0.8541666666666664","0.8333333333333329","0.8333333333333331","0.8541666666666665","0.8958333333333334","0.7708333333333333","0.8958333333333333"
"43296","0.9999999999999997","1.0000000000000002","1.0","0.9999999999999998","0.9999999999999994","0.9999999999999997","0.9999999999999999","1.0","0.9999999999999998","1.0","1.0","1.0","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999996","0.9999999999999999","0.9999999999999999","0.9999999999999997","1.0","0.9999999999999997","0.3333333333333333","0.41666666666666674","0.5208333333333334","0.3958333333333334","0.5208333333333334","0.5625","0.4374999999999999","0.5416666666666667","0.5833333333333335","0.5833333333333333","0.39583333333333337","0.5208333333333333","0.5416666666666667","0.5000000000000001","0.5625"
"43344","0.9999999999999996","1.0","0.9999999999999997","0.9999999999999997","0.9999999999999999","0.9999999999999999","0.9999999999999998","1.0000000000000002","0.9999999999999994","0.9999999999999998","0.9999999999999996","1.0","0.9999999999999998","0.9999999999999998","1.0","1.0","0.9999999999999998","0.9999999999999997","0.9999999999999999","0.9999999999999997","1.0","0.8333333333333333","0.9166666666666664","0.875","0.8958333333333328","0.8333333333333331","0.9166666666666664","0.895833333333333","0.8541666666666667","0.8749999999999999","0.8958333333333333","0.8541666666666663","0.8333333333333333","0.8958333333333329","0.7708333333333335","0.8333333333333329"
"43392","0.9999999999999997","1.0","0.9999999999999998","0.9999999999999997","1.0000000000000002","0.9999999999999999","0.9999999999999997","0.9999999999999999","0.9999999999999994","0.9999999999999999","0.9999999999999997","1.0","0.9999999999999997","1.0","0.9999999999999998","0.9999999999999999","0.9999999999999994","0.9999999999999997","0.9999999999999998","1.0","0.9999999999999996","0.5208333333333333","0.6041666666666666","0.6666666666666666","0.5416666666666669","0.6666666666666666","0.6875","0.5833333333333334","0.7083333333333334","0.7083333333333334","0.6666666666666665","0.5416666666666669","0.6875000000000001","0.708333333333333","0.6249999999999999","0.7083333333333331"
"43440","0.9999999999999992","1.0","0.9999999999999997","1.0","0.9999999999999999","0.9999999999999999","1.0000000000000002","0.9999999999999999","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999997","0.9999999999999996","0.9999999999999998","0.9999999999999998","1.0","0.9999999999999999","1.0000000000000002","0.9999999999999998","0.9999999999999999","0.9999999999999998","0.5416666666666666","0.5624999999999999","0.5208333333333335","0.5416666666666666","0.47916666666666674","0.5416666666666667","0.5","0.4583333333333334","0.4166666666666668","0.5000000000000001","0.5416666666666669","0.5208333333333334","0.5208333333333334","0.5000000000000001","0.4583333333333336"
"43488","0.9999999999999993","1.0","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999997","1.0","0.9999999999999997","0.9999999999999998","0.9999999999999998","1.0","0.9999999999999998","0.9999999999999999","0.9999999999999998","1.0000000000000002","1.0","0.9999999999999999","0.5","0.5416666666666666","0.4791666666666668","0.5416666666666665","0.5000000000000001","0.5208333333333334","0.43750000000000017","0.4166666666666667","0.3541666666666667","0.4583333333333334","0.5","0.4583333333333333","0.5208333333333335","0.5208333333333335","0.5000000000000001"
"43536","0.9999999999999994","0.9999999999999998","0.9999999999999999","0.9999999999999997","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999997","0.9999999999999998","1.0","0.9999999999999998","1.0000000000000002","0.9999999999999997","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999999","1.0","1.0","0.5416666666666667","0.5","0.4791666666666668","0.45833333333333354","0.5000000000000001","0.4583333333333334","0.47916666666666663","0.47916666666666674","0.3541666666666667","0.43749999999999994","0.5624999999999999","0.5416666666666667","0.5000000000000001","0.47916666666666674","0.41666666666666674"
"43584","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999997","1.0","0.9999999999999998","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999996","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.8541666666666664","0.9166666666666665","0.8958333333333334","0.8333333333333335","0.875","0.9166666666666664","0.875","0.8333333333333334","0.8125","0.8124999999999999","0.7708333333333331","0.8541666666666669","0.8749999999999997","0.8124999999999998","0.8333333333333331"
"43632","0.9999999999999996","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999998","0.9999999999999997","1.0000000000000002","1.0000000000000002","0.9999999999999998","1.0","1.0","0.9999999999999999","1.0","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.7083333333333333","0.7291666666666666","0.7708333333333335","0.7291666666666664","0.7916666666666665","0.8124999999999999","0.7083333333333333","0.6875000000000001","0.7291666666666665","0.7499999999999999","0.6666666666666666","0.7500000000000001","0.7708333333333334","0.7291666666666664","0.7291666666666666"
"43680","0.9999999999999994","0.9999999999999998","0.9999999999999996","0.9999999999999999","1.0","1.0","0.9999999999999997","1.0","1.0","0.9999999999999998","1.0","0.9999999999999997","0.9999999999999998","0.9999999999999996","1.0","0.9999999999999999","1.0","1.0","0.9999999999999998","1.0","1.0","0.8749999999999997","0.8541666666666663","0.9166666666666665","0.7083333333333334","0.770833333333333","0.8124999999999999","0.8333333333333334","0.8958333333333335","0.8333333333333334","0.7291666666666666","0.8124999999999999","0.8958333333333333","0.875","0.6666666666666666","0.8749999999999999"
"43728","0.9999999999999994","0.9999999999999998","0.9999999999999999","0.9999999999999998","0.9999999999999994","0.9999999999999997","1.0","1.0","1.0","1.0000000000000002","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","0.9999999999999998","1.0","1.0","0.6666666666666665","0.7708333333333331","0.7916666666666666","0.6666666666666664","0.6875","0.7500000000000001","0.7499999999999998","0.7291666666666665","0.7708333333333331","0.6875000000000002","0.7291666666666665","0.7291666666666666","0.7708333333333335","0.6458333333333334","0.7708333333333331"
"43776","0.9999999999999998","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0000000000000002","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999999","1.0","1.0","0.6250000000000002","0.7916666666666665","0.7291666666666669","0.770833333333333","0.7291666666666666","0.770833333333333","0.8124999999999999","0.7708333333333334","0.7291666666666666","0.7708333333333331","0.7916666666666666","0.75","0.7708333333333333","0.7083333333333331","0.7916666666666664"
"43824","0.9999999999999996","0.9999999999999998","0.9999999999999999","0.9999999999999996","0.9999999999999998","0.9999999999999996","0.9999999999999998","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999998","1.0","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999997","1.0000000000000002","1.0000000000000002","0.9999999999999999","1.0000000000000002","0.3125","0.3750000000000002","0.4791666666666668","0.3333333333333333","0.47916666666666674","0.5000000000000001","0.3333333333333333","0.3958333333333335","0.4375000000000001","0.43750000000000006","0.3958333333333334","0.47916666666666674","0.5","0.5208333333333333","0.45833333333333337"
"43872","0.9999999999999996","0.9999999999999998","0.9999999999999997","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999998","1.0","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999997","0.9999999999999998","0.9999999999999999","0.9999999999999998","0.5416666666666666","0.3958333333333334","0.6458333333333331","0.5","0.6041666666666667","0.47916666666666674","0.5208333333333334","0.5625000000000002","0.4583333333333334","0.5208333333333334","0.5","0.5624999999999998","0.5208333333333333","0.5208333333333335","0.5000000000000001"
"43920","0.9999999999999997","0.9999999999999998","0.9999999999999998","1.0","0.9999999999999998","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999997","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999998","0.9999999999999998","1.0","1.0","0.75","0.7708333333333333","0.8124999999999999","0.7708333333333331","0.7708333333333331","0.8124999999999999","0.7916666666666667","0.8333333333333331","0.8333333333333331","0.833333333333333","0.7083333333333331","0.7916666666666665","0.770833333333333","0.75","0.7916666666666666"
"43968","0.9999999999999998","1.0","0.9999999999999999","1.0000000000000002","1.0","1.0","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999998","1.0","1.0","0.9999999999999999","1.0","0.5208333333333333","0.6249999999999999","0.5625000000000001","0.6458333333333335","0.5416666666666666","0.6874999999999999","0.625","0.5","0.6458333333333333","0.6666666666666667","0.6041666666666667","0.5625","0.6666666666666666","0.6041666666666667","0.6458333333333334"
"44016","0.9999999999999996","1.0","1.0","1.0","0.9999999999999994","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999998","1.0","0.9999999999999997","0.9999999999999999","1.0000000000000002","0.9999999999999999","1.0","0.7916666666666665","0.8333333333333333","0.8958333333333331","0.7916666666666665","0.8125000000000001","0.8541666666666663","0.8333333333333334","0.8541666666666669","0.7916666666666666","0.7916666666666666","0.770833333333333","0.8333333333333331","0.8333333333333328","0.7916666666666665","0.7708333333333333"
"44064","0.9999999999999996","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999994","1.0","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999998","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999999","1.0","0.3125000000000001","0.3749999999999999","0.5208333333333334","0.4375000000000001","0.5208333333333336","0.5624999999999999","0.3541666666666666","0.5000000000000001","0.4375","0.4791666666666667","0.375","0.5000000000000001","0.5416666666666669","0.5208333333333334","0.41666666666666674"
"44112","0.9999999999999997","1.0","0.9999999999999997","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999997","0.9999999999999997","1.0000000000000002","0.9999999999999998","0.9999999999999998","1.0","0.9999999999999998","0.9999999999999999","0.9999999999999998","1.0","0.9999999999999999","1.0","1.0000000000000002","0.9999999999999998","0.9999999999999999","0.6458333333333333","0.6250000000000001","0.75","0.5833333333333333","0.6874999999999999","0.7291666666666663","0.33333333333333337","0.5833333333333334","0.5625","0.6250000000000001","0.6666666666666666","0.7499999999999999","0.8124999999999998","0.7083333333333334","0.6458333333333333"
